ID,VACANCY_TITLE,COMPANY_NAME,SALARY,CITY,DATE,PROGRAMMING_LANGUAGE,VACANCY_URL
93556330,Младший разработчик RPA,GlowByte,,Москва,2024-02-20,Java,https://hh.ru/vacancy/93556330
93093698,Младший IT-рекрутер (рессечер) (Москва),Юнитариус,50000,Москва,2024-02-26,Java,https://hh.ru/vacancy/93093698
93629237,Инженер по нагрузочному тестированию / Performance QA,Selecty,,Москва,2024-02-21,Java,https://hh.ru/vacancy/93629237
91910382,Специалист службы технической поддержки RPA (стажер/junior),ЦТР НЕКСТ,40000,Магнитогорск,2024-03-04,Java,https://hh.ru/vacancy/91910382
93567580,"Преподаватель программирования оффлайн (Roblox, Python)",Алгоритмика (ИП Кочеткова Ирина Анатольевна),,Санкт-Петербург,2024-02-20,Java,https://hh.ru/vacancy/93567580
93980112,Junior разработчик C++,ДатаГарден,120000,Москва,2024-02-28,C++,https://hh.ru/vacancy/93980112
94254962,Младший разработчик,Бизнес Технологии,60000,Санкт-Петербург,2024-03-08,C++,https://hh.ru/vacancy/94254962
94408778,Инженер-программист Junior,НИИТС Синвент,70000,Санкт-Петербург,2024-03-07,C++,https://hh.ru/vacancy/94408778
94192118,Инженер-программист (junior),ОКБ 78,70000,Санкт-Петербург,2024-03-04,C++,https://hh.ru/vacancy/94192118
94391819,Intern Data Engineer,Mindbox,35000,Москва,2024-03-07,C++,https://hh.ru/vacancy/94391819
94255070,Младший разработчик,Бизнес Технологии,60000,Нижний Новгород,2024-03-08,C++,https://hh.ru/vacancy/94255070
94255116,Младший разработчик,Бизнес Технологии,60000,Пермь,2024-03-08,C++,https://hh.ru/vacancy/94255116
93369325,Программист (Junior - младший разработчик),ПТМК,60000,Санкт-Петербург,2024-02-16,C++,https://hh.ru/vacancy/93369325
94232068,C++ программист / младший инженер-программист,Шамсевалиев Азат Наилович,130000,Москва,2024-03-04,C++,https://hh.ru/vacancy/94232068
94262241,Разработчик C++,НАСКА,60000,Псков,2024-03-05,C++,https://hh.ru/vacancy/94262241
94232069,C++ программист / младший инженер-программист,Шамсевалиев Азат Наилович,130000,Санкт-Петербург,2024-03-04,C++,https://hh.ru/vacancy/94232069
94313345,Junior Rust разработчик (Synapse),SberTech,120000,Москва,2024-03-06,C++,https://hh.ru/vacancy/94313345
93563062,Разработчик С++ (Junior),Дубайт,130000,Москва,2024-03-09,C++,https://hh.ru/vacancy/93563062
88002912,Junior Software Developer (C/C++/C#),ВСВН Лаб,130000,Санкт-Петербург,2024-03-08,C++,https://hh.ru/vacancy/88002912
93902549,С++ Junior разработчик,Компания Ритейл Сервис,50000,Барнаул,2024-02-28,C++,https://hh.ru/vacancy/93902549
94255086,Младший разработчик,Бизнес Технологии,60000,Вологда,2024-03-08,C++,https://hh.ru/vacancy/94255086
94048664,Junior Разработчик на SAS RTDM (стажер),Ак Барс Банк,40000,Казань,2024-02-29,C++,https://hh.ru/vacancy/94048664
69900492,"Младший программист C++ / Junior C++ Developer (Windows, UNIX)",Доктор Веб,,Санкт-Петербург,2024-02-16,C++,https://hh.ru/vacancy/69900492
92525437,Младший научный сотрудник,ФГБУ ЦНИИ ВВС Минобороны России,45000,Москва,2024-03-04,C++,https://hh.ru/vacancy/92525437
92715286,Junior full-stack developer,Сервис Руки,,Москва,2024-02-29,C++,https://hh.ru/vacancy/92715286
94051165,Стажер PHP Developer (Symfony),IQ GROUP,30000,Тюмень,2024-03-06,C++,https://hh.ru/vacancy/94051165
94405937,Младший инженер по тестированию систем электрики и электроники,CMT: Change Mobility Together,,Санкт-Петербург,2024-03-07,C++,https://hh.ru/vacancy/94405937
93285226,Junior Программист 1С (Стажер),Русские решения,40000,Санкт-Петербург,2024-03-07,C++,https://hh.ru/vacancy/93285226
92577273,Junior специалист IAM,Газпромбанк,,Москва,2024-02-27,C++,https://hh.ru/vacancy/92577273
92081497,"Младший инженер-программист С++ (офис в Кольцово, НЕ удаленно)",NAVITEL,100000,Новосибирск,2024-02-22,C++,https://hh.ru/vacancy/92081497
93598816,Младший аналитик,WSS-Consulting,60000,Екатеринбург,2024-03-07,C++,https://hh.ru/vacancy/93598816
86109431,Junior Разработчик C#,Стройсервис (Группа предприятий),109000,Кемерово,2024-02-29,C++,https://hh.ru/vacancy/86109431
93976213,Техник (младший инженер),Минимакс-94,70000,Москва,2024-03-08,C++,https://hh.ru/vacancy/93976213
92245354,Стажёр-инженер АСУ и КИПиА / Automation junior engineer / Падаван робототехники,Интеллектуальные робот системы,68965,Москва,2024-03-08,C++,https://hh.ru/vacancy/92245354
94048549,Junior Разработчик на SAS RTDM (стажер),Ак Барс Банк,40000,Иннополис,2024-02-29,C++,https://hh.ru/vacancy/94048549
93410890,Младший системный программист Linux C/С++,Базальт СПО,,Обнинск,2024-02-18,C++,https://hh.ru/vacancy/93410890
93204701,Junior C++ разработчик алгоритмов геометрического моделирования,Ледас,70000,Новосибирск,2024-03-09,C++,https://hh.ru/vacancy/93204701
94025433,Младший программист 1С / Стажер программист 1С,Ромашкина Ирина Сергеевна,,Волгоград,2024-03-09,C++,https://hh.ru/vacancy/94025433
88736659,Программист/разработчик RPA (стажер/junior),ЦТР НЕКСТ,40000,Магнитогорск,2024-03-07,C++,https://hh.ru/vacancy/88736659
93883686,Младший программист 1С (Junior),ЛАНИТ,,Москва,2024-03-07,C++,https://hh.ru/vacancy/93883686
89552534,Разработчик встроенных систем (уровня Junior / Middle),НТЦ ЭЛИНС,170000,Химки,2024-03-06,C++,https://hh.ru/vacancy/89552534
93817958,Младший инженер-физик,Русские Универсальные Системы,,Москва,2024-02-26,C++,https://hh.ru/vacancy/93817958
91855132,Стажер-аналитик 1С,ПитерСофт,,Санкт-Петербург,2024-03-09,C++,https://hh.ru/vacancy/91855132
89246592,Инженер-программист 3 категории,"Энергомера, Концерн",55000,Невинномысск,2024-02-26,C++,https://hh.ru/vacancy/89246592
91910382,Специалист службы технической поддержки RPA (стажер/junior),ЦТР НЕКСТ,40000,Магнитогорск,2024-03-04,C++,https://hh.ru/vacancy/91910382
94191374,Преподаватель IT-дисциплин (младшая школа),ЧУ ДО Московская школа программистов,90000,Санкт-Петербург,2024-03-07,C++,https://hh.ru/vacancy/94191374
93567580,"Преподаватель программирования оффлайн (Roblox, Python)",Алгоритмика (ИП Кочеткова Ирина Анатольевна),,Санкт-Петербург,2024-02-20,C++,https://hh.ru/vacancy/93567580
93336196,Преподаватель IT дисциплин,ЧУ ДО Московская школа программистов,160000,Москва,2024-03-08,C++,https://hh.ru/vacancy/93336196
93449890,Преподаватель IT дисциплин,ЧУ ДО Московская школа программистов,100000,Королев,2024-03-08,C++,https://hh.ru/vacancy/93449890
91655267,Преподаватель ЕГЭ (математика),ЧУ ДО Московская школа программистов,130000,Москва,2024-03-09,C++,https://hh.ru/vacancy/91655267
93240575,Преподаватель ЕГЭ математика,ЧУ ДО Московская школа программистов,130000,Мытищи,2024-03-09,C++,https://hh.ru/vacancy/93240575
94450348,Junior Frontend разработчик,EasyDev,60000,Москва,2024-03-09,JS,https://hh.ru/vacancy/94450348
94120837,Python junior разработчик,Скиллтеллект,50000,Санкт-Петербург,2024-03-01,JS,https://hh.ru/vacancy/94120837
94228875,Junior Frontend разработчик,MacBuildServer,50000,Самара,2024-03-07,JS,https://hh.ru/vacancy/94228875
93969272,Младший (junior) программист Python,Интеллектуальные системы,78750,Воронеж,2024-02-28,JS,https://hh.ru/vacancy/93969272
93897170,Junior html-верстальщик,Cloud Castle,50000,Самара,2024-02-27,JS,https://hh.ru/vacancy/93897170
92330048,Junior Backend Developer,MEDODS,40000,Санкт-Петербург,2024-02-28,JS,https://hh.ru/vacancy/92330048
93775994,Стажер-программист,ICL Services,,Казань,2024-02-26,JS,https://hh.ru/vacancy/93775994
93735388,Junior+ Frontend developer,Friend Lee,90000,Москва,2024-03-08,JS,https://hh.ru/vacancy/93735388
94416276,Младший специалист по искусственному интеллекту (ML),Аривист,50000,Санкт-Петербург,2024-03-07,JS,https://hh.ru/vacancy/94416276
91849357,Junior Backend-разработчик,Программные Системы,50000,Екатеринбург,2024-03-08,JS,https://hh.ru/vacancy/91849357
93889397,Frontend-разработчик (junior),Волга-Волга,50000,Нижний Новгород,2024-02-27,JS,https://hh.ru/vacancy/93889397
93831328,Junior Java разработчик,Центр цифрового развития,80000,Красноярск,2024-03-06,JS,https://hh.ru/vacancy/93831328
93758409,Frontend-разработчик (Junior),ИНТАС-Компани,60000,Уфа,2024-02-26,JS,https://hh.ru/vacancy/93758409
93766959,Junior - программист,SMART-SHOP,80000,Казань,2024-02-26,JS,https://hh.ru/vacancy/93766959
93214685,Junior Java Developer,"Trend Soft, студия",70000,Москва,2024-03-09,JS,https://hh.ru/vacancy/93214685
93506077,Стажер/Junior тестировщик ПО (регресс),ГУТАКС,,Ижевск,2024-02-20,JS,https://hh.ru/vacancy/93506077
93725652,Trainee/Intern/Junior Python backend developer,Рекруто,60000,Санкт-Петербург,2024-02-24,JS,https://hh.ru/vacancy/93725652
87977377,Junior HTML-верстальщик (стажер),Comrade Web Agency,30000,Волгоград,2024-02-17,JS,https://hh.ru/vacancy/87977377
93861548,Junior Next.JS/React разработчик,Быков Василий Сергеевич,50000,Москва,2024-03-07,JS,https://hh.ru/vacancy/93861548
93369325,Программист (Junior - младший разработчик),ПТМК,60000,Санкт-Петербург,2024-02-16,JS,https://hh.ru/vacancy/93369325
89753481,"Стажер Back-end разработчика (php, python, c#)",Nti.team,30000,Санкт-Петербург,2024-02-27,JS,https://hh.ru/vacancy/89753481
93157592,HTML-верстальщик,Traffic Dojo,40000,Пермь,2024-03-08,JS,https://hh.ru/vacancy/93157592
92581565,Начинающий Веб программист (Junior Web-разработчик),"РэйнбовСофт, НПО",,Саратов,2024-03-10,JS,https://hh.ru/vacancy/92581565
93919883,Junior Frontend - разработчик,Программные Системы,50000,Екатеринбург,2024-03-08,JS,https://hh.ru/vacancy/93919883
93844847,Junior C#/.NET6 разработчик,WSS-Consulting,60000,Москва,2024-03-07,JS,https://hh.ru/vacancy/93844847
93774280,Младший программист C# (Junior C#),Центр информационно-коммуникационных технологий,80000,Москва,2024-03-09,JS,https://hh.ru/vacancy/93774280
93811630,Программист Java (Junior),Уфанет,80000,Уфа,2024-02-26,JS,https://hh.ru/vacancy/93811630
90719099,Junior developer,Ариороса,15000,Волгоград,2024-02-26,JS,https://hh.ru/vacancy/90719099
93558913,Junior Web программист PHP + MySQL + JS,Фидживеб,40000,Уфа,2024-03-01,JS,https://hh.ru/vacancy/93558913
93902549,С++ Junior разработчик,Компания Ритейл Сервис,50000,Барнаул,2024-02-28,JS,https://hh.ru/vacancy/93902549
92491921,Стажёр Backend Developer в команду GR,VK,60000,Москва,2024-02-22,JS,https://hh.ru/vacancy/92491921
93540310,Младший аналитик (IT),Olima,140000,Москва,2024-03-09,JS,https://hh.ru/vacancy/93540310
94141836,QA Инженер по Автоматизированному Тестированию (Junior),Виолентов Иван Андреевич,80000,Санкт-Петербург,2024-03-02,JS,https://hh.ru/vacancy/94141836
87838735,Junior Fullstack Разработчик (JS + SQL),Рекрутинговое агентство The One,200000,Москва,2024-02-27,JS,https://hh.ru/vacancy/87838735
94338958,Frontend Developer (Angular),Effective Mobile,100000,Москва,2024-03-06,JS,https://hh.ru/vacancy/94338958
94052119,SQL-разработчик (Junior / Trainee),ics-it,,Чебоксары,2024-03-09,JS,https://hh.ru/vacancy/94052119
92416802,Стажер-программист PHP,Веб студия СКАЙВЕБ24,40000,Красноярск,2024-02-21,JS,https://hh.ru/vacancy/92416802
90442047,Junior project manager в web-студию,Nti.team,90000,Санкт-Петербург,2024-02-27,JS,https://hh.ru/vacancy/90442047
93927545,Junior Fullstack-разработчик,Rocket Business,70000,Ростов-на-Дону,2024-02-28,JS,https://hh.ru/vacancy/93927545
93415278,Junior nodejs-разработчик,Brave Developers,30000,Ижевск,2024-02-18,JS,https://hh.ru/vacancy/93415278
92715286,Junior full-stack developer,Сервис Руки,,Москва,2024-02-29,JS,https://hh.ru/vacancy/92715286
93845143,PHP-программист (Junior),ПромоЛинк,60000,Нижний Новгород,2024-02-27,JS,https://hh.ru/vacancy/93845143
90826058,Junior Fullstack разработчик,Wanted,100000,Санкт-Петербург,2024-02-15,JS,https://hh.ru/vacancy/90826058
92818783,Младший фронтенд разработчик (Vue.js),НаПоправку,,Санкт-Петербург,2024-02-23,JS,https://hh.ru/vacancy/92818783
93554827,Стажер-тестировщик,КРОК,,Москва,2024-02-20,JS,https://hh.ru/vacancy/93554827
94051165,Стажер PHP Developer (Symfony),IQ GROUP,30000,Тюмень,2024-03-06,JS,https://hh.ru/vacancy/94051165
92354159,Программист 1С (стажер / младший),ЭРКОН,150000,Москва,2024-03-09,JS,https://hh.ru/vacancy/92354159
93933908,Junior php-разработчик,Adv.Cake,,Москва,2024-03-08,JS,https://hh.ru/vacancy/93933908
93272544,Junior разработчик,НВК Космософт,,Королев,2024-02-15,JS,https://hh.ru/vacancy/93272544
93617293,Backend php разработчик (Junior),ИНТАС-Компани,60000,Уфа,2024-02-21,JS,https://hh.ru/vacancy/93617293
92675602,"Junior разработчик.Net (JavaScript (Vue), C#)",ДельтаЛизинг,,Владивосток,2024-03-09,JS,https://hh.ru/vacancy/92675602
92733178,Web-разработчик (Junior PHP),X3Group,20000,Барнаул,2024-03-06,JS,https://hh.ru/vacancy/92733178
93918659,Стажер/PHP-программист,OpenStart,30000,Санкт-Петербург,2024-02-28,JS,https://hh.ru/vacancy/93918659
94337715,Junior Разработчик PHP,Стройсервис (Группа предприятий),90000,Кемерово,2024-03-06,JS,https://hh.ru/vacancy/94337715
93886819,PHP разработчик (junior),"Дельтаинком, ЦИТ",60000,Казань,2024-03-07,JS,https://hh.ru/vacancy/93886819
93297809,PHP-разработчик (junior),Экспресс РМС,50000,Тула,2024-03-07,JS,https://hh.ru/vacancy/93297809
93874340,Junior-разработчик на PHP,Ведисофт,70000,Екатеринбург,2024-02-27,JS,https://hh.ru/vacancy/93874340
93447921,Junior fullstack-разработчик,"Текарт, консалтинговая группа",,Тула,2024-03-04,JS,https://hh.ru/vacancy/93447921
92833597,Junior Low-Code developer / Бизнес-аналитик,DBI,,Ростов-на-Дону,2024-03-06,JS,https://hh.ru/vacancy/92833597
92577273,Junior специалист IAM,Газпромбанк,,Москва,2024-02-27,JS,https://hh.ru/vacancy/92577273
92081497,"Младший инженер-программист С++ (офис в Кольцово, НЕ удаленно)",NAVITEL,100000,Новосибирск,2024-02-22,JS,https://hh.ru/vacancy/92081497
92687865,Junior frontend разработчик (Angular),Декартус,,Севастополь,2024-03-03,JS,https://hh.ru/vacancy/92687865
91483163,Младший аналитик в команду поисковых систем сервиса путешествий,Туту.ру,,Москва,2024-03-09,JS,https://hh.ru/vacancy/91483163
91386648,Junior C#/.NET 7 разработчик,WSS-Consulting,,Москва,2024-03-07,JS,https://hh.ru/vacancy/91386648
93961274,"Программист (PHP, Битрикс) Junior",Дрим Тим,120000,Краснодар,2024-02-28,JS,https://hh.ru/vacancy/93961274
94104874,Младший разработчик Siebel CRM,Nobilis.Team,,Рязань,2024-03-01,JS,https://hh.ru/vacancy/94104874
92324430,PHP-программист (Junior),Компания Intelsib,40000,Новосибирск,2024-03-08,JS,https://hh.ru/vacancy/92324430
93976213,Техник (младший инженер),Минимакс-94,70000,Москва,2024-03-08,JS,https://hh.ru/vacancy/93976213
90904062,Младший PHP программист / разработчик сайтов,RiniGroup,55000,Дубна,2024-02-19,JS,https://hh.ru/vacancy/90904062
93423582,Младший web-аналитик / веб-аналитик,Компания Intelsib,35000,Новосибирск,2024-03-08,JS,https://hh.ru/vacancy/93423582
93204701,Junior C++ разработчик алгоритмов геометрического моделирования,Ледас,70000,Новосибирск,2024-03-09,JS,https://hh.ru/vacancy/93204701
93883686,Младший программист 1С (Junior),ЛАНИТ,,Москва,2024-03-07,JS,https://hh.ru/vacancy/93883686
92540622,1С-Битрикс разработчик Junior/Middle,Группа компаний OPTI,100000,Челябинск,2024-03-08,JS,https://hh.ru/vacancy/92540622
87117314,Программист C# (Junior),ПРОГРАММНЫЙ ЦЕНТР,58000,Киров (Кировская область),2024-03-06,JS,https://hh.ru/vacancy/87117314
91333774,"Junior FullStack-разработчик (PHP, Java Script)",FunFlow (ООО Мобильные Игровые Решения),110000,Москва,2024-02-27,JS,https://hh.ru/vacancy/91333774
53327903,"Web-программист (PHP, Fullstack, Junior)",ПРОГРАММНЫЙ ЦЕНТР,58000,Киров (Кировская область),2024-03-06,JS,https://hh.ru/vacancy/53327903
94191374,Преподаватель IT-дисциплин (младшая школа),ЧУ ДО Московская школа программистов,90000,Санкт-Петербург,2024-03-07,JS,https://hh.ru/vacancy/94191374
93336196,Преподаватель IT дисциплин,ЧУ ДО Московская школа программистов,160000,Москва,2024-03-08,JS,https://hh.ru/vacancy/93336196
93449890,Преподаватель IT дисциплин,ЧУ ДО Московская школа программистов,100000,Королев,2024-03-08,JS,https://hh.ru/vacancy/93449890
91655267,Преподаватель ЕГЭ (математика),ЧУ ДО Московская школа программистов,130000,Москва,2024-03-09,JS,https://hh.ru/vacancy/91655267
93240575,Преподаватель ЕГЭ математика,ЧУ ДО Московская школа программистов,130000,Мытищи,2024-03-09,JS,https://hh.ru/vacancy/93240575
94369217,Junior разработчик С#,"АРМО, ГК",,Москва,2024-03-06,C#,https://hh.ru/vacancy/94369217
94401144,Младший разработчик C#,РТСИМ,40000,Казань,2024-03-07,C#,https://hh.ru/vacancy/94401144
93775994,Стажер-программист,ICL Services,,Казань,2024-02-26,C#,https://hh.ru/vacancy/93775994
94391819,Intern Data Engineer,Mindbox,35000,Москва,2024-03-07,C#,https://hh.ru/vacancy/94391819
94416276,Младший специалист по искусственному интеллекту (ML),Аривист,50000,Санкт-Петербург,2024-03-07,C#,https://hh.ru/vacancy/94416276
94164673,Программист C# (уровень Junior),Негоциант Стандарт Дистрибьюшн,75000,Владивосток,2024-03-04,C#,https://hh.ru/vacancy/94164673
91812755,Junior Game Designer,Фандог,,Санкт-Петербург,2024-03-04,C#,https://hh.ru/vacancy/91812755
94408686,Junior mobile developer (.Net),UDV Group,,Екатеринбург,2024-03-07,C#,https://hh.ru/vacancy/94408686
93369325,Программист (Junior - младший разработчик),ПТМК,60000,Санкт-Петербург,2024-02-16,C#,https://hh.ru/vacancy/93369325
89753481,"Стажер Back-end разработчика (php, python, c#)",Nti.team,30000,Санкт-Петербург,2024-02-27,C#,https://hh.ru/vacancy/89753481
94320232,Cпециалист сопровождения ПО,Сеть аптек Апрель,70000,Краснодар,2024-03-06,C#,https://hh.ru/vacancy/94320232
94313345,Junior Rust разработчик (Synapse),SberTech,120000,Москва,2024-03-06,C#,https://hh.ru/vacancy/94313345
93844847,Junior C#/.NET6 разработчик,WSS-Consulting,60000,Москва,2024-03-07,C#,https://hh.ru/vacancy/93844847
88002912,Junior Software Developer (C/C++/C#),ВСВН Лаб,130000,Санкт-Петербург,2024-03-08,C#,https://hh.ru/vacancy/88002912
93774280,Младший программист C# (Junior C#),Центр информационно-коммуникационных технологий,80000,Москва,2024-03-09,C#,https://hh.ru/vacancy/93774280
93819244,Стажер Академии IT,ГАЗ,,Нижний Новгород,2024-03-07,C#,https://hh.ru/vacancy/93819244
93540310,Младший аналитик (IT),Olima,140000,Москва,2024-03-09,C#,https://hh.ru/vacancy/93540310
93543632,Junior Data engineer (Дата инженер),Тим,,Москва,2024-03-09,C#,https://hh.ru/vacancy/93543632
94233577,Стажер автотестирования (Python),ITFB Group,,Екатеринбург,2024-03-04,C#,https://hh.ru/vacancy/94233577
94205894,Junior .NET Developer,Северные интеллектуальные решения,50000,Череповец,2024-03-04,C#,https://hh.ru/vacancy/94205894
92977061,Стажер автотестирования (Python),ITFB Group,,Москва,2024-03-07,C#,https://hh.ru/vacancy/92977061
94054249,Стажер автотестирования (Python),ITFB Group,,Самара,2024-02-29,C#,https://hh.ru/vacancy/94054249
93768087,Младший программист C#,ЕРЦ,50000,Екатеринбург,2024-03-07,C#,https://hh.ru/vacancy/93768087
78367597,Junior IT специалист,АБК,35000,Орел,2024-02-16,C#,https://hh.ru/vacancy/78367597
94054323,Стажер автотестирования (Python),ITFB Group,,Пермь,2024-02-29,C#,https://hh.ru/vacancy/94054323
93272544,Junior разработчик,НВК Космософт,,Королев,2024-02-15,C#,https://hh.ru/vacancy/93272544
93245258,Разработчик,Гарант-Чебоксары,120000,Чебоксары,2024-03-09,C#,https://hh.ru/vacancy/93245258
92675602,"Junior разработчик.Net (JavaScript (Vue), C#)",ДельтаЛизинг,,Владивосток,2024-03-09,C#,https://hh.ru/vacancy/92675602
93931204,Младший инженер по тестированию (автоматизация),ЦРТ | Группа компаний,,Санкт-Петербург,2024-03-05,C#,https://hh.ru/vacancy/93931204
93285226,Junior Программист 1С (Стажер),Русские решения,40000,Санкт-Петербург,2024-03-07,C#,https://hh.ru/vacancy/93285226
92577273,Junior специалист IAM,Газпромбанк,,Москва,2024-02-27,C#,https://hh.ru/vacancy/92577273
93598816,Младший аналитик,WSS-Consulting,60000,Екатеринбург,2024-03-07,C#,https://hh.ru/vacancy/93598816
91386648,Junior C#/.NET 7 разработчик,WSS-Consulting,,Москва,2024-03-07,C#,https://hh.ru/vacancy/91386648
92363247,QA Engineer на мобильную RTS,Gear Games,,Воронеж,2024-03-08,C#,https://hh.ru/vacancy/92363247
94104874,Младший разработчик Siebel CRM,Nobilis.Team,,Рязань,2024-03-01,C#,https://hh.ru/vacancy/94104874
89288678,IT инженер в области технологических информационных систем (Junior),НТЦ Комплексные Системы,50000,Челябинск,2024-03-09,C#,https://hh.ru/vacancy/89288678
86109431,Junior Разработчик C#,Стройсервис (Группа предприятий),109000,Кемерово,2024-02-29,C#,https://hh.ru/vacancy/86109431
92245354,Стажёр-инженер АСУ и КИПиА / Automation junior engineer / Падаван робототехники,Интеллектуальные робот системы,68965,Москва,2024-03-08,C#,https://hh.ru/vacancy/92245354
93204701,Junior C++ разработчик алгоритмов геометрического моделирования,Ледас,70000,Новосибирск,2024-03-09,C#,https://hh.ru/vacancy/93204701
94025433,Младший программист 1С / Стажер программист 1С,Ромашкина Ирина Сергеевна,,Волгоград,2024-03-09,C#,https://hh.ru/vacancy/94025433
88736659,Программист/разработчик RPA (стажер/junior),ЦТР НЕКСТ,40000,Магнитогорск,2024-03-07,C#,https://hh.ru/vacancy/88736659
93734486,С# Senior,Рекруто,250000,Санкт-Петербург,2024-02-25,C#,https://hh.ru/vacancy/93734486
87117314,Программист C# (Junior),ПРОГРАММНЫЙ ЦЕНТР,58000,Киров (Кировская область),2024-03-06,C#,https://hh.ru/vacancy/87117314
53327903,"Web-программист (PHP, Fullstack, Junior)",ПРОГРАММНЫЙ ЦЕНТР,58000,Киров (Кировская область),2024-03-06,C#,https://hh.ru/vacancy/53327903
93556330,Младший разработчик RPA,GlowByte,,Москва,2024-02-20,C#,https://hh.ru/vacancy/93556330
91910382,Специалист службы технической поддержки RPA (стажер/junior),ЦТР НЕКСТ,40000,Магнитогорск,2024-03-04,C#,https://hh.ru/vacancy/91910382
94191374,Преподаватель IT-дисциплин (младшая школа),ЧУ ДО Московская школа программистов,90000,Санкт-Петербург,2024-03-07,C#,https://hh.ru/vacancy/94191374
